ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
221671,1374,Lee Jae Sung,M,77,72,71,72,81,63,66,74,71,81,71,71,73,72,50,68,75,54,76,70,71,80,84,82,78,81,78,65,81,53,65,60,87,85,56,62,CAM,3,3,Left,"181cm / 5'11""",74kg / 163lb,['CM'],33,Korea Republic,Bundesliga,1. FSV Mainz 05,"['Aerial Fortress', 'Finesse Shot', 'Intercept', 'Precision Header', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lee-jae-sung/221671,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221671_en.webp
234906,1375,Houssem Aouar,M,77,66,72,75,82,65,65,68,64,76,73,69,71,72,79,65,78,70,79,76,80,84,78,81,76,81,76,68,64,66,64,58,69,66,62,68,CAM,3,4,Right,"175cm / 5'9""",70kg / 154lb,['CM'],27,Algeria,ROSHN Saudi League,Al Ittihad,"['Dead Ball', 'Incisive Pass', 'Inventive', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/houssem-aouar/234906,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234906_en.webp
255074,1377,Artem Bondarenko,M,77,75,71,76,76,63,64,73,76,73,72,73,71,59,69,71,78,66,80,74,73,79,70,56,77,78,76,67,62,61,64,58,71,70,60,64,CAM,2,3,Left,"182cm / 6'0""",74kg / 163lb,"['CM', 'CDM']",25,Ukraine,Ukrayina Liha,Shakhtar Donetsk,"['Long Ball Pass', 'Pinged Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/artem-bondarenko/255074,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255074_en.webp
257540,1378,Ansgar Knauff,M,77,89,71,69,76,56,64,88,89,73,75,73,65,64,51,74,72,43,76,53,69,76,79,77,72,77,69,59,48,58,57,48,67,76,55,73,RM,3,3,Right,"180cm / 5'11""",73kg / 161lb,"['LM', 'CAM', 'RB']",24,Germany,Bundesliga,Frankfurt,"['Quick Step', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ansgar-knauff/257540,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257540_en.webp
258466,1379,Leo Román,M,77,76,75,72,78,49,75,49,48,11,12,54,10,10,15,14,49,12,28,25,14,16,50,47,76,18,46,14,12,12,14,15,67,44,68,23,GK,3,1,Right,"189cm / 6'2""",83kg / 183lb,,25,Spain,LALIGA EA SPORTS,RCD Mallorca,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leo-roman/258466,76,75,72,75,78,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258466_en.webp
258485,1380,Filip Jörgensen,M,77,77,76,72,78,45,77,45,45,10,11,54,10,10,11,10,50,11,45,47,12,18,55,40,74,40,55,13,12,17,13,13,63,35,62,25,GK,3,1,Right,"192cm / 6'4""",85kg / 187lb,,23,Denmark,Premier League,Chelsea,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/filip-jorgensen/258485,77,76,72,77,78,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258485_en.webp
178562,1381,Éver Banega,M,77,52,73,80,77,70,72,53,52,75,71,77,76,65,68,79,75,77,82,85,82,78,69,83,73,77,78,71,55,72,73,72,58,73,71,77,CM,4,4,Right,"176cm / 5'9""",78kg / 172lb,"['CDM', 'CAM']",37,Argentina,LPF,Newell's,"['Incisive Pass', 'Inventive', 'Long Ball Pass', 'Press Proven', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ever-banega/178562,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/178562_en.webp
199564,1382,Sergi Roberto,M,77,69,63,78,75,74,65,67,71,69,63,65,66,50,57,76,80,60,81,78,78,74,66,74,77,79,76,74,66,74,75,74,69,74,60,67,CDM,3,3,Right,"178cm / 5'10""",68kg / 150lb,['CM'],34,Spain,Serie A Enilive,Como,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sergi-roberto/199564,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/199564_en.webp
227813,1383,Oleksandr Zinchenko,M,77,63,66,79,78,76,62,67,59,75,58,78,73,61,58,80,78,76,79,79,83,78,79,79,77,78,78,78,70,75,78,77,66,68,53,74,LB,3,3,Left,"175cm / 5'9""",64kg / 141lb,,29,Ukraine,Premier League,Nott'm Forest,['Pinged Pass'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/oleksandr-zinchenko/227813,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227813_en.webp
254551,1385,Georges Mikautadze,M,77,81,80,73,80,40,70,81,81,80,80,81,76,80,82,72,71,73,76,68,71,80,85,81,75,79,78,28,62,39,40,40,77,76,67,67,ST,3,4,Right,"176cm / 5'9""",71kg / 157lb,,25,Georgia,LALIGA EA SPORTS,Villarreal CF,"['Finesse Shot', 'First Touch', 'Gamechanger', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/georges-mikautadze/254551,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254551_en.webp
259521,1386,Terrats,M,77,61,70,74,75,72,72,60,61,77,74,68,70,55,55,66,77,52,80,77,64,76,68,63,75,77,71,73,63,70,76,72,69,74,70,73,CM,3,3,Left,"181cm / 5'11""",71kg / 157lb,"['RM', 'CDM', 'RW']",25,Spain,LALIGA EA SPORTS,RCD Espanyol,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/terrats/259521,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259521_en.webp
212212,1389,Dominik Kohr,M,77,74,63,60,69,77,80,74,74,52,58,77,71,45,47,42,64,48,70,64,51,68,67,67,74,70,76,80,70,76,76,82,81,76,77,94,CB,3,2,Right,"183cm / 6'0""",80kg / 176lb,"['CDM', 'CM']",32,Germany,Bundesliga,1. FSV Mainz 05,"['Bruiser', 'Intercept', 'Relentless', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dominik-kohr/212212,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/212212_en.webp
224241,1390,Nick Olij,M,77,82,75,62,80,50,74,50,50,20,17,47,17,20,27,18,46,20,26,45,16,12,31,68,72,25,31,27,16,9,14,16,61,26,52,24,GK,2,1,Right,"184cm / 6'0""",78kg / 172lb,,30,Holland,Eredivisie,PSV,"['Far Reach', 'Far Throw', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nick-olij/224241,82,75,62,74,80,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224241_en.webp
229723,1391,Mathias Jensen,M,77,63,65,78,75,70,72,64,63,71,64,63,69,50,69,79,79,68,79,81,72,74,77,77,78,76,78,75,50,73,73,62,64,76,68,77,CM,4,3,Right,"180cm / 5'11""",68kg / 150lb,['CDM'],30,Denmark,Premier League,Brentford,['Long Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mathias-jensen/229723,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229723_en.webp
233064,1392,Mason Mount,M,77,67,76,79,78,62,61,68,66,77,75,79,77,75,69,80,78,82,79,79,82,79,72,72,77,80,79,63,55,58,69,56,63,60,56,73,CAM,4,3,Right,"181cm / 5'11""",74kg / 163lb,"['CM', 'RW']",27,England,Premier League,Man Utd,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mason-mount/233064,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233064_en.webp
262745,1393,Neil El Aynaoui,M,77,62,63,76,74,73,75,57,66,69,61,64,64,46,79,74,77,53,79,79,66,75,69,52,77,78,75,77,73,69,76,67,83,82,75,64,CM,3,3,Right,"185cm / 6'1""",77kg / 170lb,['CDM'],24,Morocco,Serie A Enilive,AS Roma,"['Aerial Fortress', 'Intercept']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/neil-el-aynaoui/262745,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262745_en.webp
270559,1397,Tiago Santos,M,77,83,56,71,77,71,65,85,82,72,48,69,59,52,53,76,67,50,74,72,65,78,77,70,74,76,75,74,46,71,76,77,68,72,60,69,RB,3,3,Right,"175cm / 5'9""",71kg / 157lb,['RM'],23,Portugal,Ligue 1 McDonald's,LOSC Lille,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tiago-santos/270559,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270559_en.webp
210736,1398,Emerson,M,77,69,63,75,76,74,65,73,66,70,52,80,75,51,55,78,67,80,76,73,81,78,69,75,75,77,77,76,66,74,75,75,71,76,59,67,LB,2,3,Left,"176cm / 5'9""",79kg / 174lb,['LM'],31,Italy,Ligue 1 McDonald's,OM,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emerson/210736,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210736_en.webp
213296,1399,Nabil Bentaleb,M,77,50,72,77,79,71,73,51,50,65,65,83,78,68,83,65,80,71,83,79,70,80,70,69,74,82,80,73,62,72,74,66,69,64,76,77,CDM,2,4,Left,"187cm / 6'2""",78kg / 172lb,['CM'],31,Algeria,Ligue 1 McDonald's,LOSC Lille,"['Aerial Fortress', 'Dead Ball', 'Inventive', 'Long Ball Pass', 'Pinged Pass', 'Power Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nabil-bentaleb/213296,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/213296_en.webp
220407,1400,Martin Dúbravka,M,77,76,76,78,79,38,75,36,42,12,10,59,17,11,20,12,58,13,48,59,15,19,47,60,73,33,59,25,12,19,15,14,60,38,60,28,GK,2,1,Right,"190cm / 6'3""",80kg / 176lb,,37,Slovakia,Premier League,Burnley,"['Cross Claimer', 'Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martin-dubravka/220407,76,76,78,75,79,https://ratings-images-prod.pulse.ea.com/FC26/components/items/220407_en.webp
226537,1401,Vincent Janssen,M,77,68,76,70,72,48,88,68,68,80,77,82,70,68,75,54,74,66,76,73,68,70,65,63,81,76,80,42,73,45,47,47,86,85,91,85,ST,4,3,Left,"183cm / 6'0""",88kg / 194lb,"['CAM', 'CM']",31,Holland,1A Pro League,Royal Antwerp FC,"['Aerial Fortress', 'Enforcer', 'Low Driven Shot', 'Power Shot', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vincent-janssen/226537,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226537_en.webp
233152,1402,Ko Itakura,M,77,75,59,61,74,77,76,77,74,53,60,67,58,58,38,34,59,40,78,73,41,75,70,69,76,74,76,78,74,77,77,81,84,76,75,76,CB,4,3,Right,"188cm / 6'2""",80kg / 176lb,['CDM'],29,Japan,Eredivisie,Ajax,"['Block', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ko-itakura/233152,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233152_en.webp
234078,1403,Orel Mangala,M,77,68,58,72,79,72,73,73,64,64,51,66,68,50,42,61,76,50,78,75,65,79,77,80,78,79,78,76,51,76,73,72,69,77,70,78,CDM,3,3,Right,"178cm / 5'10""",80kg / 176lb,['CM'],28,Belgium,Ligue 1 McDonald's,OL,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/orel-mangala/234078,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234078_en.webp
235173,1404,Ibrahim Sangaré,M,77,58,65,72,71,77,79,62,54,68,59,80,62,62,64,66,72,62,76,75,64,74,54,58,75,74,75,78,71,76,78,77,75,66,87,75,CDM,4,3,Right,"191cm / 6'3""",77kg / 170lb,['CM'],28,Côte d'Ivoire,Premier League,Nott'm Forest,"['Bruiser', 'Enforcer', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ibrahim-sangare/235173,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235173_en.webp
241856,1405,Manu Morlanes,M,77,65,65,76,75,72,69,68,63,69,64,66,67,60,68,67,78,70,81,79,68,76,70,73,76,77,73,74,55,73,74,71,67,78,65,69,CM,3,3,Right,"178cm / 5'10""",75kg / 165lb,['CDM'],27,Spain,LALIGA EA SPORTS,RCD Mallorca,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/manu-morlanes/241856,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241856_en.webp
256769,1406,Adrien Truffert,M,77,76,57,71,75,73,70,75,76,71,52,69,51,58,54,78,66,53,72,72,66,76,70,75,71,76,68,74,59,71,78,77,71,84,65,67,LB,3,3,Left,"176cm / 5'9""",72kg / 159lb,['LM'],24,France,Premier League,AFC Bournemouth,['Whipped Pass'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adrien-truffert/256769,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256769_en.webp
270633,1408,Ryan Flamingo,M,77,65,64,66,68,77,82,70,61,65,62,72,60,69,68,59,64,41,75,72,52,65,69,67,75,69,71,80,75,75,78,76,85,76,85,80,CB,4,3,Right,"185cm / 6'1""",73kg / 161lb,,23,Holland,Eredivisie,PSV,"['Aerial Fortress', 'Anticipate', 'Bruiser', 'Intercept', 'Long Ball Pass', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ryan-flamingo/270633,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270633_en.webp
203483,1410,Davy Klaassen,M,77,47,78,73,73,73,77,55,40,82,79,79,75,79,75,66,77,53,79,75,63,70,65,70,77,79,80,71,76,74,74,66,78,83,75,76,CM,3,3,Right,"179cm / 5'10""",70kg / 154lb,['CDM'],33,Holland,Eredivisie,Ajax,['First Touch'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/davy-klaassen/203483,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/203483_en.webp
208787,1411,Adrien Thomasson,M,77,58,73,76,77,65,72,62,54,75,73,75,75,66,68,75,77,70,78,75,74,77,77,79,78,78,77,72,61,61,69,57,68,90,65,69,CM,4,4,Right,"175cm / 5'9""",72kg / 159lb,['CAM'],32,France,Ligue 1 McDonald's,RC Lens,"['Incisive Pass', 'Pinged Pass', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adrien-thomasson/208787,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208787_en.webp
258937,1412,Aimar Oroz,M,77,66,74,74,78,64,65,70,63,77,76,75,72,63,70,65,76,59,81,75,67,80,72,70,75,80,75,73,65,52,70,58,71,78,64,49,CM,3,3,Right,"177cm / 5'10""",72kg / 159lb,"['CAM', 'LM']",24,Spain,LALIGA EA SPORTS,CA Osasuna,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aimar-oroz/258937,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258937_en.webp
223249,1415,Gabriel Arias,M,77,76,75,72,76,45,76,45,44,17,18,54,16,14,26,15,50,20,38,42,30,25,46,57,76,40,45,13,22,27,21,24,68,35,67,33,GK,3,1,Right,"189cm / 6'2""",85kg / 187lb,,38,Chile,LPF,Racing Club,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gabriel-arias/223249,76,75,72,76,76,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223249_en.webp
228819,1416,Matías Vargas,M,77,86,72,71,79,40,72,87,86,75,73,74,70,65,68,64,79,73,71,66,77,81,86,86,71,73,76,40,45,41,39,32,71,85,68,64,LM,2,4,Right,"168cm / 5'6""",66kg / 146lb,"['ST', 'CAM', 'LW']",28,Argentina,ROSHN Saudi League,Al Fateh,"['Finesse Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matias-vargas/228819,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228819_en.webp
239364,1417,Philipp Köhn,M,77,78,74,69,78,46,75,48,43,7,8,52,7,6,16,11,54,14,35,30,10,23,56,26,74,28,32,12,12,12,13,14,65,28,63,28,GK,2,1,Right,"190cm / 6'3""",80kg / 176lb,,28,Switzerland,Ligue 1 McDonald's,AS Monaco,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/philipp-kohn/239364,78,74,69,75,78,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239364_en.webp
240017,1418,Andreas Skov Olsen,M,77,83,78,73,78,39,69,85,81,74,77,80,79,79,68,76,68,72,73,69,84,80,76,76,66,80,72,34,64,39,37,31,79,72,70,62,RW,4,4,Left,"187cm / 6'2""",75kg / 165lb,['RM'],26,Denmark,Bundesliga,VfL Wolfsburg,['Rapid'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andreas-skov-olsen/240017,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240017_en.webp
248266,1419,Sacha Boey,M,77,71,55,66,75,76,77,78,65,68,44,69,66,38,49,69,58,45,73,67,60,74,79,78,77,75,74,79,63,75,79,78,79,74,75,84,RB,3,3,Right,"178cm / 5'10""",76kg / 168lb,,25,France,Bundesliga,FC Bayern München,"['Intercept', 'Jockey', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sacha-boey/248266,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248266_en.webp
271800,1421,Yankuba Minteh,M,77,94,67,66,81,55,57,94,94,76,75,67,54,53,57,73,69,38,69,57,66,81,92,80,73,79,70,54,40,58,60,49,60,70,47,63,RM,3,4,Left,"180cm / 5'11""",65kg / 143lb,['RW'],21,Gambia,Premier League,Brighton,"['Quick Step+', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yankuba-minteh/271800,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271800_en.webp
239254,1422,Berke Özer,M,77,77,73,70,79,44,76,40,49,11,11,53,12,10,21,15,48,11,43,34,24,21,31,45,73,29,60,18,10,18,19,24,61,38,61,29,GK,3,1,Right,"190cm / 6'3""",73kg / 161lb,,25,Turkey,Ligue 1 McDonald's,LOSC Lille,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/berke-ozer/239254,77,73,70,76,79,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239254_en.webp
244889,1423,Charles Vanhoutte,M,77,55,65,76,72,73,78,62,50,66,63,70,68,51,61,76,75,71,78,76,73,71,68,67,77,74,71,76,63,75,74,72,72,85,75,77,CDM,3,2,Right,"182cm / 6'0""",76kg / 168lb,['CM'],27,Belgium,Ligue 1 McDonald's,OGC Nice,"['Aerial Fortress', 'Intercept', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/charles-vanhoutte/244889,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244889_en.webp
212476,1425,Medrán,M,77,58,71,79,76,63,71,56,59,71,67,75,78,68,60,77,79,73,81,81,79,75,77,70,76,79,80,62,61,65,64,58,71,78,77,49,CM,5,3,Right,"178cm / 5'10""",71kg / 157lb,"['CDM', 'CAM']",32,Spain,ROSHN Saudi League,Al Ettifaq,"['Aerial Fortress', 'Dead Ball', 'Finesse Shot', 'Long Ball Pass', 'Technical', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/medran/212476,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/212476_en.webp
226093,1426,Ché Adams,M,77,82,80,64,77,43,72,80,83,78,81,86,76,74,69,58,66,59,70,56,64,77,80,75,77,78,72,40,66,36,45,40,77,78,68,74,ST,3,3,Right,"175cm / 5'9""",70kg / 154lb,,29,Scotland,Serie A Enilive,Torino,"['Gamechanger', 'Power Shot']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/che-adams/226093,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226093_en.webp
240787,1427,Hamed Junior Traoré,M,77,78,70,72,80,57,61,80,76,75,71,74,67,66,64,71,73,67,74,70,70,81,79,72,73,82,67,41,64,60,60,61,73,68,58,59,LM,3,3,Right,"177cm / 5'10""",77kg / 170lb,"['CAM', 'LW']",26,Côte d'Ivoire,Ligue 1 McDonald's,OM,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hamed-junior-traore/240787,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240787_en.webp
250961,1428,Joshua Zirkzee,M,77,71,76,72,82,41,76,74,68,78,77,76,75,75,77,58,79,66,78,72,68,85,76,61,74,85,79,40,71,40,36,35,86,69,84,60,ST,3,4,Right,"193cm / 6'4""",89kg / 196lb,['CAM'],24,Holland,Premier League,Man Utd,"['First Touch', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joshua-zirkzee/250961,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/250961_en.webp
252324,1429,Riquelme,M,77,84,73,74,78,50,59,83,85,76,71,77,77,65,55,74,76,56,76,72,73,78,83,81,74,76,76,52,51,50,48,46,66,69,53,59,LM,3,3,Right,"174cm / 5'9""",68kg / 150lb,"['RM', 'LW']",26,Spain,LALIGA EA SPORTS,Real Betis,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/riquelme/252324,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252324_en.webp
198717,1430,Wilfried Zaha,M,77,82,75,72,79,37,72,81,83,74,73,82,72,68,77,72,73,54,76,69,73,80,80,72,73,80,80,35,47,34,39,36,72,69,72,75,LW,3,5,Right,"180cm / 5'11""",66kg / 146lb,"['LM', 'ST']",33,Côte d'Ivoire,MLS,Charlotte FC,"['Gamechanger', 'Quick Step', 'Technical', 'Trickster']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/wilfried-zaha/198717,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/198717_en.webp
241854,1431,Perr Schuurs,M,77,68,64,71,66,80,68,61,74,44,57,85,70,52,57,66,66,71,76,74,68,66,55,36,70,72,77,79,75,80,82,80,78,50,75,70,CB,3,2,Right,"191cm / 6'3""",85kg / 187lb,,26,Holland,Serie A Enilive,Torino,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/perr-schuurs/241854,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241854_en.webp
245158,1432,Luis Javier Suárez,M,77,83,77,66,75,38,78,82,83,82,77,82,71,73,72,66,69,60,68,57,68,76,73,77,77,73,68,42,73,26,41,25,87,79,76,77,ST,4,3,Right,"181cm / 5'11""",82kg / 181lb,,28,Colombia,Liga Portugal,Sporting CP,"['Chip Shot', 'Low Driven Shot', 'Quick Step', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luis-javier-suarez/245158,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245158_en.webp
199189,1434,Ross Barkley,M,77,53,77,78,76,64,68,52,53,76,76,83,79,70,65,73,79,73,80,79,74,79,60,61,76,80,79,63,68,60,68,63,68,63,70,71,CM,5,4,Right,"186cm / 6'1""",76kg / 168lb,['CAM'],32,England,Premier League,Aston Villa,['Power Shot'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ross-barkley/199189,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/199189_en.webp
206590,1435,Moi Gómez,M,77,64,74,79,77,61,61,68,60,78,76,73,75,65,59,79,78,72,80,79,82,77,72,73,78,80,75,72,54,65,60,41,62,78,56,52,CM,5,4,Right,"176cm / 5'9""",73kg / 161lb,"['LM', 'RM', 'LW']",31,Spain,LALIGA EA SPORTS,CA Osasuna,"['Press Proven', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/moi-gomez/206590,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/206590_en.webp
241925,1436,Chris Führich,M,77,84,69,71,83,51,58,87,81,71,70,70,68,63,59,71,70,67,74,65,77,85,88,86,74,81,69,43,54,53,55,50,66,75,49,58,LM,4,4,Right,"181cm / 5'11""",73kg / 161lb,"['LW', 'CAM']",28,Germany,Bundesliga,VfB Stuttgart,"['Low Driven Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/chris-fuhrich/241925,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241925_en.webp
246871,1438,Enzo Barrenechea,M,77,57,69,72,75,72,71,58,56,72,66,74,73,61,62,54,74,54,81,79,63,76,64,65,73,78,74,75,45,76,76,69,59,79,67,76,CM,3,3,Right,"186cm / 6'1""",81kg / 179lb,['CDM'],24,Argentina,Liga Portugal,SL Benfica,['Aerial Fortress'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/enzo-barrenechea/246871,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246871_en.webp
258534,1439,Diego Conde,M,77,75,75,68,79,43,76,44,41,11,11,51,9,13,21,15,47,20,22,25,22,15,58,38,75,20,43,14,14,14,9,13,64,39,62,21,GK,3,1,Right,"188cm / 6'2""",78kg / 172lb,,27,Spain,LALIGA EA SPORTS,Villarreal CF,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/diego-conde/258534,75,75,68,76,79,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258534_en.webp
225439,1442,Rolando Mandragora,M,77,46,73,76,75,75,70,49,43,67,69,83,83,60,55,70,77,64,82,78,66,76,66,72,74,78,70,76,65,78,76,73,65,79,68,67,CM,3,3,Left,"183cm / 6'0""",75kg / 165lb,['CDM'],28,Italy,Serie A Enilive,Fiorentina,['Finesse Shot'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rolando-mandragora/225439,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225439_en.webp
234468,1443,Emanuel Reynoso,M,77,65,67,76,79,59,69,77,55,80,65,70,71,48,61,71,81,77,78,72,73,79,80,76,78,79,80,60,59,62,57,54,73,71,67,71,CAM,3,4,Left,"176cm / 5'9""",67kg / 148lb,"['LM', 'CM']",30,Argentina,LPF,Talleres,"['Finesse Shot', 'Gamechanger', 'Pinged Pass', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emanuel-reynoso/234468,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234468_en.webp
